acheteur_id,acheteur_nom,titulaire_id,titulaire_nom,montant_count,montant_sum,montant_mean,montant_min,montant_max,offresRecues_mean,offresRecues_min,offresRecues_max,dateNotification_min,dateNotification_max
20004039200231,CA LE GRAND PERIGUEUX,48063901200024,JOHAN CHAZOTTES,1,12258.3,12258.3,12258.3,12258.3,3.0,3,3,2024-12-10,2024-12-10
20004039200231,CA LE GRAND PERIGUEUX,53828492800024,VAUDOU,1,88396.0,88396.0,88396.0,88396.0,3.0,3,3,2024-12-10,2024-12-10
20004045900014,CA MONTELIMAR-AGGLOMERATION,42254297700018,MENUISERIE VAREILLE (VAREILLE GILBERT),1,92670.4,92670.4,92670.4,92670.4,2.0,2,2,2024-09-17,2024-09-17
20004049100124,COMMUNAUTE DE COMMUNES PORTE DE DROMARDECHE (CENTRE AQUATIQUE BLEU RIVE),34435244800478,SOGEA RHONE-ALPES (AGENCE DE VALENCE),2,175524.0,87762.0,87762.0,87762.0,3.0,3,3,2024-08-12,2024-08-27
20004056600016,COMMUNAUTE DE L'OUEST RHODANIEN,06620112000848,DALKIA FROID SOLUTIONS,2,1630223.0,815111.5,815111.5,815111.5,4.0,4,4,2024-08-02,2024-08-02
20004056600016,COMMUNAUTE DE L'OUEST RHODANIEN,30495215300027,ENTREPRISE MOOS (JEAN MOOS),5,2635980.12,527196.024,106809.27,1501565.0,1.6,1,4,2024-07-04,2024-08-07
20004056600016,COMMUNAUTE DE L'OUEST RHODANIEN,32137540400027,NORMANDIE MANUTENTION,2,3393132.0,1696566.0,1696566.0,1696566.0,3.0,3,3,2024-08-02,2024-08-02
20004056600016,COMMUNAUTE DE L'OUEST RHODANIEN,32634374600029,LOUIS FONTAINE,2,133065.42,66532.71,66532.71,66532.71,5.0,5,5,2024-07-18,2024-07-23
20004056600016,COMMUNAUTE DE L'OUEST RHODANIEN,35371092400039,TERMET SOLEFI,1,19628.99,19628.99,19628.99,19628.99,1.0,1,1,2024-07-18,2024-07-18
20004056600016,COMMUNAUTE DE L'OUEST RHODANIEN,39882711300406,EIFFAGE ROUTE CENTRE EST (RHONE),1,282514.48,282514.48,282514.48,282514.48,3.0,3,3,2024-12-13,2024-12-13
20004056600016,COMMUNAUTE DE L'OUEST RHODANIEN,40172040400011,VIEBOIS,2,96693.42,48346.71,48346.71,48346.71,1.0,1,1,2024-07-18,2024-07-19
20004056600016,COMMUNAUTE DE L'OUEST RHODANIEN,41357275100027,INDUSTISOL,3,1404000.0,468000.0,468000.0,468000.0,2.0,2,2,2024-08-02,2024-08-02
20004056600016,COMMUNAUTE DE L'OUEST RHODANIEN,44110010400039,F.E.A (FERMETURES ET AUTOMATISMES),1,13812.0,13812.0,13812.0,13812.0,2.0,2,2,2024-07-18,2024-07-18
20004056600016,COMMUNAUTE DE L'OUEST RHODANIEN,44955844400070,S G C TRAVAUX SPECIAUX (SGC TRAVAUX SPECIAUX),1,88174.0,88174.0,88174.0,88174.0,3.0,3,3,2024-07-18,2024-07-18
20004056600016,COMMUNAUTE DE L'OUEST RHODANIEN,47906684700019,AOMT,3,828802.6799999999,276267.56,276267.56,276267.56,1.0,1,1,2024-08-02,2024-08-02
20004056600016,COMMUNAUTE DE L'OUEST RHODANIEN,49199829000010,ETS CHERPIN,2,78570.0,39285.0,39285.0,39285.0,4.0,4,4,2024-07-18,2024-07-18
20004056600016,COMMUNAUTE DE L'OUEST RHODANIEN,49407204400030,CASEO,2,42331.62,21165.81,21165.81,21165.81,2.0,2,2,2024-07-18,2024-07-18
20004056600016,COMMUNAUTE DE L'OUEST RHODANIEN,50069631500059,SUN FACADES (SUN HABITAT),1,57254.15,57254.15,57254.15,57254.15,1.0,1,1,2024-08-26,2024-08-26
20004056600016,COMMUNAUTE DE L'OUEST RHODANIEN,52967678500023,MOTION AGENCY,1,282514.48,282514.48,282514.48,282514.48,3.0,3,3,2024-12-13,2024-12-13
20004056600016,COMMUNAUTE DE L'OUEST RHODANIEN,57378082200157,AXIMA,1,479000.0,479000.0,479000.0,479000.0,5.0,5,5,2024-07-04,2024-07-04
20004056600016,COMMUNAUTE DE L'OUEST RHODANIEN,57378082200330,AXIMA,1,479000.0,479000.0,479000.0,479000.0,5.0,5,5,2024-07-04,2024-07-04
20004056600016,COMMUNAUTE DE L'OUEST RHODANIEN,68378012600051,ENTREPRISE D'ELECTRICITE DUBOST-RECORBET,5,1995000.0,399000.0,102000.0,597000.0,2.2,1,4,2024-07-04,2024-12-26
20004056600016,COMMUNAUTE DE L'OUEST RHODANIEN,72658005300023,AUBONNET ET FILS,2,919964.92,459982.46,459982.46,459982.46,2.0,2,2,2024-07-09,2024-07-11
20004056600016,COMMUNAUTE DE L'OUEST RHODANIEN,80090233000037,THAVARD,1,40784.01,40784.01,40784.01,40784.01,3.0,3,3,2024-07-18,2024-07-18
20004056600016,COMMUNAUTE DE L'OUEST RHODANIEN,81298294000015,NORMANDIE STABULATION (BAERT),1,546447.81,546447.81,546447.81,546447.81,2.0,2,2,2024-08-07,2024-08-07
20004056600016,COMMUNAUTE DE L'OUEST RHODANIEN,84542001700038,ATELIERS BOIS ET COMPAGNIE,4,1195742.48,298935.62,298935.62,298935.62,3.0,3,3,2024-07-18,2024-11-07
20004056600016,COMMUNAUTE DE L'OUEST RHODANIEN,88137919200019,HYDRANET,3,1492768.23,497589.41,493410.72,505946.79,2.0,2,2,2024-07-04,2024-07-04
20004056600016,COMMUNAUTE DE L'OUEST RHODANIEN,89000628100020,BC AUVERGNE RHONE ALPES,1,1501565.0,1501565.0,1501565.0,1501565.0,3.0,3,3,2024-08-07,2024-08-07
20004056600016,COMMUNAUTE DE L'OUEST RHODANIEN,96750191700033,ENTREPRISE VALENTIN,4,3209208.64,802302.16,802302.16,802302.16,4.0,4,4,2024-07-04,2024-11-28
20004057400010,COMMUNAUTE DE COMMUNES BEAUJOLAIS PIERRES DOREES,49226842000022,CHEROISES DE BATIMENT,2,879019.6,439509.8,407559.8,471459.8,1.0,1,1,2024-09-26,2024-10-24
20004057400010,COMMUNAUTE DE COMMUNES BEAUJOLAIS PIERRES DOREES,82502875600013,LE SOCLE,1,71616.98,71616.98,71616.98,71616.98,2.0,2,2,2024-12-23,2024-12-23
20004065700088,COMMUNAUTE DE COMMUNES DE LA MATHEYSINE,30436722000023,ENTREPRISE DE PLATRERIE LAYE,1,48479.83,48479.83,48479.83,48479.83,10.0,10,10,2024-11-28,2024-11-28
20004065700088,COMMUNAUTE DE COMMUNES DE LA MATHEYSINE,40816340000018,LIONET,1,87607.0,87607.0,87607.0,87607.0,2.0,2,2,2024-11-28,2024-11-28
20004065700088,COMMUNAUTE DE COMMUNES DE LA MATHEYSINE,44288611500033,TECHNICIENS DEMOLIT MACONNERIE ISEROISE (T.D.M.I. - TECHNICIENS DE LA DEMOLITION ET DE LA MACONNERIE ISEROISE),1,204993.59,204993.59,204993.59,204993.59,9.0,9,9,2024-11-28,2024-11-28
20004065700088,COMMUNAUTE DE COMMUNES DE LA MATHEYSINE,48519755200279,SOPREMA ENTREPRISES,1,49150.0,49150.0,49150.0,49150.0,11.0,11,11,2024-11-28,2024-11-28
20004065700088,COMMUNAUTE DE COMMUNES DE LA MATHEYSINE,52117835000026,DAUPHINE MENUISERIE,1,52023.66,52023.66,52023.66,52023.66,2.0,2,2,2024-11-28,2024-11-28
20004065700088,COMMUNAUTE DE COMMUNES DE LA MATHEYSINE,52224587700017,MOUTIN JEROME PLOMBERIE - CHAUFFAGE,1,77964.99,77964.99,77964.99,77964.99,4.0,4,4,2024-11-28,2024-11-28
20004065700088,COMMUNAUTE DE COMMUNES DE LA MATHEYSINE,83932864800028,ETUDES CONCEPT MENUISERIES ALUMINIUM - ECM ALU,1,48854.19,48854.19,48854.19,48854.19,6.0,6,6,2024-11-28,2024-11-28
20004082200013,MOSELLE AGENCE TECHNIQUE,80487083000010,STTS (ST GROUPE),1,99733.0,99733.0,99733.0,99733.0,2.0,2,2,2024-10-10,2024-10-10
20004094700018,COMMUNAUTE D'AGGLOMERATION COEUR DE FLANDRE,55175013600055,VUYLSTEKER ET FILS,1,88416.49,88416.49,88416.49,88416.49,2.0,2,2,2024-07-31,2024-07-31
20004094700190,COMMUNAUTE D'AGGLOMERATION COEUR DE FLANDRE,55175013600055,VUYLSTEKER ET FILS,1,88416.49,88416.49,88416.49,88416.49,2.0,2,2,2024-07-31,2024-07-31
20004101000014,CC COEUR DE SAVOIE,40989912700198,INEO RHONE ALPES AUVERGNE,2,371345.83999999997,185672.91999999998,181149.69,190196.15,1.0,1,1,2024-08-02,2024-12-02
20004149900225,COMMUNAUTE DE COMMUNES AUNIS ATLANTIQUE,39996090500020,TRICHET,1,316978.65,316978.65,316978.65,316978.65,3.0,3,3,2024-08-01,2024-08-01
20004149900225,COMMUNAUTE DE COMMUNES AUNIS ATLANTIQUE,81796044600018,OLERON TP,1,43830.29,43830.29,43830.29,43830.29,6.0,6,6,2024-07-01,2024-07-01
20004163000019,ARDENNE METROPOLE,44494270000022,DELGI CONSTRUCTIONS,1,198000.0,198000.0,198000.0,198000.0,2.0,2,2,2024-11-22,2024-11-22
20004176200010,CA ROCHEFORT OCEAN,32390136300024,ETABLISSEMENTS GAULT,1,83938.73,83938.73,83938.73,83938.73,3.0,3,3,2024-08-01,2024-08-01
20004176200010,CA ROCHEFORT OCEAN,33802841800055,LES COMPAGNONS DE SAINT JACQUES,4,383078.32,95769.58,63757.57,162425.03,3.0,3,3,2024-07-31,2024-08-26
20004176200010,CA ROCHEFORT OCEAN,40387411800058,ETANCHEITE DU SUD OUEST,3,45456.869999999995,15152.289999999999,11447.51,22306.85,3.0,3,3,2024-09-11,2024-12-18
20004176200010,CA ROCHEFORT OCEAN,41310893700025,ENTREPRISE REGONDEAU,1,97139.9,97139.9,97139.9,97139.9,3.0,3,3,2024-12-05,2024-12-05
20004176200010,CA ROCHEFORT OCEAN,50951756100015,NOUREAU J.P.,1,347413.36,347413.36,347413.36,347413.36,3.0,3,3,2024-09-11,2024-09-11
20004260400013,"CC DE GRANVILLE, TERRE ET MER",33389278400021,SARL ETABLISSEMENTS ORQUIN,2,390000.0,195000.0,195000.0,195000.0,3.0,3,3,2024-09-06,2024-09-06
20004260400013,"CC DE GRANVILLE, TERRE ET MER",33917180300051,LAFOSSE,1,45800.0,45800.0,45800.0,45800.0,3.0,3,3,2024-10-02,2024-10-02
20004260400013,"CC DE GRANVILLE, TERRE ET MER",33977374900066,OZENNE ENERGIES - OZENNE CONCEPTION (OZENNE ENERGIES),1,95000.0,95000.0,95000.0,95000.0,4.0,4,4,2024-10-31,2024-10-31
20004260400013,"CC DE GRANVILLE, TERRE ET MER",34486933400112,GROUPE VINET,2,199000.0,99500.0,99500.0,99500.0,2.0,2,2,2024-09-06,2024-09-06
20004260400013,"CC DE GRANVILLE, TERRE ET MER",37773087400015,ENTREPRISE FOUCHARD,1,647000.0,647000.0,647000.0,647000.0,3.0,3,3,2024-09-30,2024-09-30
20004260400013,"CC DE GRANVILLE, TERRE ET MER",39417378500038,FOUBERT BATIMENT,1,64482.49,64482.49,64482.49,64482.49,1.0,1,1,2024-10-31,2024-10-31
20004260400013,"CC DE GRANVILLE, TERRE ET MER",39503435800022,CCS INTERNATIONAL (CCS),2,97162.0,48581.0,48581.0,48581.0,2.0,2,2,2024-11-14,2024-11-14
20004260400013,"CC DE GRANVILLE, TERRE ET MER",41895060600032,SAS DOUBLET,1,622748.0,622748.0,622748.0,622748.0,2.0,2,2,2024-09-10,2024-09-10
20004260400013,"CC DE GRANVILLE, TERRE ET MER",48134111300019,JEAN LOUIS RESBEUT,3,170477.76,56825.920000000006,23060.38,124357.0,1.6666666666666667,1,2,2024-09-30,2024-10-31
20004260400013,"CC DE GRANVILLE, TERRE ET MER",51329488400012,LEHERICEY,2,45323.5,22661.75,22661.75,22661.75,2.0,2,2,2024-11-14,2024-11-14
20004260400013,"CC DE GRANVILLE, TERRE ET MER",73735003300012,DESCHAMPS,1,210000.0,210000.0,210000.0,210000.0,2.0,2,2,2024-09-06,2024-09-06
20004260400013,"CC DE GRANVILLE, TERRE ET MER",82177453600022,LEMONNIER BATIMENT (SARL BLIN LEMONNIER),2,264095.19,132047.595,58036.19,206059.0,3.0,3,3,2024-11-14,2024-11-20
20004260400013,"CC DE GRANVILLE, TERRE ET MER",90618009600016,ENTREPRISE MARIE ET COMPAGNIE,2,156563.73,78281.865,7155.0,149408.73,2.0,1,3,2024-09-06,2024-10-31
20004260400013,"CC DE GRANVILLE, TERRE ET MER",90658010500052,GROUPE LB (LB LEPIONNIER),1,670000.0,670000.0,670000.0,670000.0,2.0,2,2,2024-09-06,2024-09-06
20004264600097,GRAND ORB COMMUNAUTE DE COMMUNES EN LANGUEDOC,44898586100021,MAGNAN ET FILS,1,72015.0,72015.0,72015.0,72015.0,2.0,2,2,2024-07-25,2024-07-25
20004264600097,GRAND ORB COMMUNAUTE DE COMMUNES EN LANGUEDOC,81890738800016,HBM MACONNERIE,1,46150.0,46150.0,46150.0,46150.0,2.0,2,2,2024-07-25,2024-07-25
20004264600097,GRAND ORB COMMUNAUTE DE COMMUNES EN LANGUEDOC,82865202400013,EURL EXPERT BOIS MENUISERIE AGENCEMENT (EURL E.B.M.A.),1,152274.38,152274.38,152274.38,152274.38,3.0,3,3,2024-07-24,2024-07-24
20004264600097,GRAND ORB COMMUNAUTE DE COMMUNES EN LANGUEDOC,83950531000038,OCCITANIE DESAMIANTAGE,1,6715.0,6715.0,6715.0,6715.0,3.0,3,3,2024-12-20,2024-12-20
20004360200016,"CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS",38037117900025,SOCIETE NOUVELLE D ELECTRICITE,1,120670.0,120670.0,120670.0,120670.0,3.0,3,3,2024-12-03,2024-12-03
20004360200016,"CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS",42336296100017,FARINES TP,3,1362100.0,454033.3333333333,436200.0,489700.0,3.3333333333333335,2,4,2024-10-15,2024-12-05
20004439400019,CC DU REOLAIS EN SUD GIRONDE,38371167801639,SCHINDLER,2,142339.43,71169.715,70000.0,72339.43,2.0,2,2,2024-08-27,2024-08-29
20004461800011,DOUAISIS AGGLO,33207639700030,SARL HUGON,1,430700.0,430700.0,430700.0,430700.0,3.0,3,3,2024-09-25,2024-09-25
20004525000012,SYNDICAT MIXTE DU PARC ROUTIER DE LA REUNION,50771525800038,GETEC OCEAN INDIEN,1,80568.14,80568.14,80568.14,80568.14,2.0,2,2,2024-08-19,2024-08-19
20004785000017,COMMISSION SYNDICALE DU STADE DE BEAULIEU/SAINT JEAN,32115432000014,HUSSON INTERNATIONAL,1,130987.1,130987.1,130987.1,130987.1,3.0,3,3,2024-10-18,2024-10-18
20004785000017,COMMISSION SYNDICALE DU STADE DE BEAULIEU/SAINT JEAN,41312760600023,ST GROUPE,1,130987.1,130987.1,130987.1,130987.1,3.0,3,3,2024-10-18,2024-10-18
20004921100010,CC CONFLENT-CANIGO,41028242000034,PIMENTEL  B T P,2,1228669.55,614334.775,52000.0,1176669.55,2.5,2,3,2024-12-26,2024-12-26
20004921100028,CC CONFLENT-CANIGO (COLLECTE ET ELIMINATION DES ORDURES MENAGERES),39078419700027,CO.ME.RO,2,118401.0,59200.5,58995.0,59406.0,2.5,1,4,2024-08-30,2024-08-30
20004976500015,COMMUNE DE TINCHEBRAY BOCAGE (MAIRIE),33256564700010,SAS BRUNO,1,171801.55,171801.55,171801.55,171801.55,1.0,1,1,2024-11-05,2024-11-05
20004976500015,COMMUNE DE TINCHEBRAY BOCAGE (MAIRIE),43446736100029,ENTREPRISE CORBIN,2,1029949.0,514974.5,511674.11,518274.89,1.0,1,1,2024-11-05,2024-12-20
20004976500015,COMMUNE DE TINCHEBRAY BOCAGE (MAIRIE),95036938900024,SARL GOBE-DELARUE,1,40341.58,40341.58,40341.58,40341.58,2.0,2,2,2024-11-05,2024-11-05
20005053200015,COMMUNAUTE DE COMMUNES DE PETITE TERRE,31023216000146,HYDROKARST,1,1083127.0,1083127.0,1083127.0,1083127.0,2.0,2,2,2024-11-13,2024-11-13
20005053200015,COMMUNAUTE DE COMMUNES DE PETITE TERRE,50445625200023,SERVICES ET TRAVAUX MARITIMES DE MAYOTTE,1,1083127.0,1083127.0,1083127.0,1083127.0,2.0,2,2,2024-11-13,2024-11-13
20005226400013,REGION GRAND EST,32662512600031,I L M - INSTALLATIONS LABORATOIRES MANG,1,80800.0,80800.0,80800.0,80800.0,1.0,1,1,2024-10-22,2024-10-22
20005226400013,REGION GRAND EST,35009370400368,VIDELIO,1,123193.53,123193.53,123193.53,123193.53,3.0,3,3,2024-08-09,2024-08-09
20005226400013,REGION GRAND EST,75880190600507,BOUYGUES BATIMENT NORD-EST (BOUYGUES BATIMENT BELGIUM),1,15898218.0,15898218.0,15898218.0,15898218.0,3.0,3,3,2024-12-16,2024-12-16
20005226400013,REGION GRAND EST,84023625100012,SN GROUPE ADN (GROUPE ADN),1,53758.18,53758.18,53758.18,53758.18,4.0,4,4,2024-08-05,2024-08-05
20005267800014,COLLECTIVITE TERRITORIALE DE GUYANE,79204861300030,PROBOIS,1,6825822.91,6825822.91,6825822.91,6825822.91,3.0,3,3,2024-12-03,2024-12-03
20005340300057,REGION NORMANDIE (HOTEL DE REGION),50347374600017,CREALABO,2,786681.08,393340.54,183000.0,603681.08,1.0,1,1,2024-07-12,2024-10-30
20005359300014,COMMUNE DE CHEMILLE-EN-ANJOU (MAIRIE),32445457800034,SOTREN,1,150588.69,150588.69,150588.69,150588.69,5.0,5,5,2024-07-17,2024-07-17
20005374200017,REGION HAUTS-DE-FRANCE,32662512600031,I L M - INSTALLATIONS LABORATOIRES MANG,2,3853222.38,1926611.19,1926611.19,1926611.19,1.0,1,1,2024-07-30,2024-12-12
20005374200017,REGION HAUTS-DE-FRANCE,32899935400025,LEVEQUE FLUIDES,3,3392763.51,1130921.17,1130921.17,1130921.17,1.0,1,1,2024-07-11,2024-11-22
20005374200017,REGION HAUTS-DE-FRANCE,38931325500017,DELANNOY DEWAILLY ENTREPRISE,3,3392763.51,1130921.17,1130921.17,1130921.17,1.0,1,1,2024-07-11,2024-11-22
20005374200017,REGION HAUTS-DE-FRANCE,40790437400177,EIFFAGE CONSTRUCTION NORD PAS DE CALAIS,7,3510187.92,501455.41714285716,499000.0,516187.92,3.0,3,3,2024-07-15,2024-12-17
20005374200017,REGION HAUTS-DE-FRANCE,43422470500021,P M N,1,2680000.0,2680000.0,2680000.0,2680000.0,1.0,1,1,2024-08-26,2024-08-26
20005374200017,REGION HAUTS-DE-FRANCE,43528780000021,EPM MENUISERIE,2,353376.22,176688.11,176688.11,176688.11,1.0,1,1,2024-08-26,2024-09-19
20005374200017,REGION HAUTS-DE-FRANCE,47853225200051,NORD FRANCE COUVERTURE,1,2680000.0,2680000.0,2680000.0,2680000.0,1.0,1,1,2024-08-26,2024-08-26
20005374200017,REGION HAUTS-DE-FRANCE,72202474202772,TK ELEVATOR FRANCE,1,48800.0,48800.0,48800.0,48800.0,3.0,3,3,2024-07-25,2024-07-25
20005379100014,REGION OCCITANIE,30572011200021,GIRAUD,2,378837.99,189418.995,189418.99,189419.0,5.0,2,8,2024-09-26,2024-09-26
20005379100014,REGION OCCITANIE,41312760600023,ST GROUPE,1,189419.0,189419.0,189419.0,189419.0,8.0,8,8,2024-09-26,2024-09-26
20005422900014,COMMUNE DE VILLENEUVE EN RETZ (MAIRIE),32916356200021,ETS REY ET CIE,1,244966.89,244966.89,244966.89,244966.89,1.0,1,1,2024-11-07,2024-11-07
20005422900014,COMMUNE DE VILLENEUVE EN RETZ (MAIRIE),53434422100013,ETOUBLEAU- FERRE MENUISERIE,2,83730.0,41865.0,41865.0,41865.0,1.0,1,1,2024-07-19,2024-11-19
20005455900014,COMMUNE DE TUFFE VAL DE LA CHERONNE (MAIRIE),34021023600030,ENTREPRISE SOMARE,1,235262.61,235262.61,235262.61,235262.61,1.0,1,1,2024-10-23,2024-10-23
20005480700017,METROPOLE D'AIX-MARSEILLE-PROVENCE,05680065901740,SNEF,1,138603.94,138603.94,138603.94,138603.94,2.0,2,2,2024-12-05,2024-12-05
20005480700017,METROPOLE D'AIX-MARSEILLE-PROVENCE,41174730600032,RC CLIMATISATION,1,186865.59,186865.59,186865.59,186865.59,2.0,2,2,2024-11-15,2024-11-15
20005480700017,METROPOLE D'AIX-MARSEILLE-PROVENCE,42943012700028,SA CALVIERE,1,61810.0,61810.0,61810.0,61810.0,2.0,2,2,2024-11-14,2024-11-14
20005480700017,METROPOLE D'AIX-MARSEILLE-PROVENCE,44180511600023,ALPES MEDITERANNEE CHARPENTE (A.C.D.),1,253030.61,253030.61,253030.61,253030.61,2.0,2,2,2024-11-14,2024-11-14
20005480700017,METROPOLE D'AIX-MARSEILLE-PROVENCE,69297171600067,ENTREPRISE CHARLES RODARI ET FILS,1,252393.35,252393.35,252393.35,252393.35,2.0,2,2,2024-11-14,2024-11-14
20005480700017,METROPOLE D'AIX-MARSEILLE-PROVENCE,79908472800028,S.CJ ETANCHEITE (DELTA ETANCHEITE),1,61394.05,61394.05,61394.05,61394.05,4.0,4,4,2024-11-15,2024-11-15
20005480700017,METROPOLE D'AIX-MARSEILLE-PROVENCE,81283638500011,SCOP CABROL,1,299515.2,299515.2,299515.2,299515.2,12.0,12,12,2024-09-27,2024-09-27
20005480700017,METROPOLE D'AIX-MARSEILLE-PROVENCE,83954704900032,FERRONNERIE CONCEPT,1,51433.6,51433.6,51433.6,51433.6,5.0,5,5,2024-12-02,2024-12-02
20005486400018,COMMUNE DE GUIPRY-MESSAC (MAIRIE),55615017500017,PIGEON TP LOIRE ANJOU,4,1133695.5899999999,283423.89749999996,282890.93,285022.8,3.0,3,3,2024-07-25,2024-12-05
20005507700016,SI A VOCATION UNIQUE DES ECOLES,43863267100030,YILBAT SARL,2,257366.44,128683.22,128683.22,128683.22,6.0,6,6,2024-08-05,2024-12-16
20005507700016,SI A VOCATION UNIQUE DES ECOLES,50504305900011,A.D.B. BATITOIT,1,73090.67,73090.67,73090.67,73090.67,2.0,2,2,2024-08-02,2024-08-02
20005520000014,COMMUNE DE MALEMORT (MAIRIE),34032479700018,DUBOIS ET ASSOCIES,2,107974.4,53987.2,53987.2,53987.2,1.0,1,1,2024-08-29,2024-12-03
20005520000014,COMMUNE DE MALEMORT (MAIRIE),34922458400046,CONSTRUCTIONS SAINT ELOI,2,688240.6,344120.3,344120.3,344120.3,3.0,3,3,2024-09-04,2024-12-03
20005520000014,COMMUNE DE MALEMORT (MAIRIE),37806400000029,POUQUET SARL,2,234184.04,117092.02,117092.02,117092.02,2.0,2,2,2024-08-29,2024-12-03
20005520000014,COMMUNE DE MALEMORT (MAIRIE),38837281500018,SOC EXPLOITATION CHOUZENOUX,2,77350.0,38675.0,38675.0,38675.0,2.0,2,2,2024-08-29,2024-12-03
20005520000014,COMMUNE DE MALEMORT (MAIRIE),40985159900335,INEO RESEAUX CENTRE ATLANTIQUE (EQUANS),2,369326.84,184663.42,184663.42,184663.42,3.0,3,3,2024-08-29,2024-12-03
20005520000014,COMMUNE DE MALEMORT (MAIRIE),41239570900352,EUROVIA POITOU CHARENTES LIMOUSIN,3,1463491.47,487830.49,487830.49,487830.49,2.0,2,2,2024-08-29,2024-12-03
20005520000014,COMMUNE DE MALEMORT (MAIRIE),53855107800032,DB ZINC,2,409581.48,204790.74,204790.74,204790.74,4.0,4,4,2024-08-29,2024-12-03
20005520000014,COMMUNE DE MALEMORT (MAIRIE),57220154900217,ALLEZ ENERGIES,2,86511.46,43255.73,43255.73,43255.73,4.0,4,4,2024-08-29,2024-12-03
20005536600013,COMMUNE DE SAINT GENIEZ D'OLT ET D'AUBRAC (MAIRIE),30026788700028,BERNARD BTP,1,236181.38,236181.38,236181.38,236181.38,4.0,4,4,2024-07-30,2024-07-30
20005536600013,COMMUNE DE SAINT GENIEZ D'OLT ET D'AUBRAC (MAIRIE),33058132300061,BC INTERIEUR,1,43625.79,43625.79,43625.79,43625.79,2.0,2,2,2024-07-30,2024-07-30
20005536600013,COMMUNE DE SAINT GENIEZ D'OLT ET D'AUBRAC (MAIRIE),34384979000047,CONTE ET FILS (SARL CONTE ET FILS),1,114521.5,114521.5,114521.5,114521.5,2.0,2,2,2024-07-30,2024-07-30
20005536600013,COMMUNE DE SAINT GENIEZ D'OLT ET D'AUBRAC (MAIRIE),42698003300085,THERMATIC,1,144900.72,144900.72,144900.72,144900.72,3.0,3,3,2024-07-30,2024-07-30
20005536600013,COMMUNE DE SAINT GENIEZ D'OLT ET D'AUBRAC (MAIRIE),47839219400013,ATELIER DES METAUX,1,103216.02,103216.02,103216.02,103216.02,7.0,7,7,2024-07-30,2024-07-30
20005536600013,COMMUNE DE SAINT GENIEZ D'OLT ET D'AUBRAC (MAIRIE),48052025300018,SARL ERIC PELAT,1,92723.24,92723.24,92723.24,92723.24,3.0,3,3,2024-07-30,2024-07-30
20005536600013,COMMUNE DE SAINT GENIEZ D'OLT ET D'AUBRAC (MAIRIE),49275293600020,ROUERGUE ALUMINIUM,1,80575.35,80575.35,80575.35,80575.35,2.0,2,2,2024-07-30,2024-07-30
20005536600013,COMMUNE DE SAINT GENIEZ D'OLT ET D'AUBRAC (MAIRIE),49874488700015,CHAPELLE ELECTRICITE,1,84994.1,84994.1,84994.1,84994.1,3.0,3,3,2024-07-30,2024-07-30
20005536600013,COMMUNE DE SAINT GENIEZ D'OLT ET D'AUBRAC (MAIRIE),51378527900029,GROUSSET CONSTRUCTIONS BOIS,1,71334.11,71334.11,71334.11,71334.11,2.0,2,2,2024-07-30,2024-07-30
20005536600013,COMMUNE DE SAINT GENIEZ D'OLT ET D'AUBRAC (MAIRIE),53423053700027,EMILIEN VIGUIER CHARPENTIER EURL,1,107854.7,107854.7,107854.7,107854.7,3.0,3,3,2024-07-30,2024-07-30
20005536600013,COMMUNE DE SAINT GENIEZ D'OLT ET D'AUBRAC (MAIRIE),90071585500012,DSR BIKE N SNOW (SCHNEESTERN FRANCE),1,165390.0,165390.0,165390.0,165390.0,2.0,2,2,2024-11-12,2024-11-12
20005550700012,COLLECTIVITE TERRITORIALE DE MARTINIQUE,33164525900010,FOURCADE SA,1,1351634.0,1351634.0,1351634.0,1351634.0,1.0,1,1,2024-11-06,2024-11-06
20005565500019,COMMUNAUTE D'AGGLOMERATION ROISSY PAYS DE FRANCE,30970827900109,CHARPENTIER P M,2,408587.49,204293.745,120945.9,287641.59,1.5,1,2,2024-12-02,2024-12-02
20005565500019,COMMUNAUTE D'AGGLOMERATION ROISSY PAYS DE FRANCE,31642056100060,FRAMETO,1,111937.97,111937.97,111937.97,111937.97,2.0,2,2,2024-12-02,2024-12-02
20005565500019,COMMUNAUTE D'AGGLOMERATION ROISSY PAYS DE FRANCE,31789665200185,TERSEN (ETABLISSEMENT COSSON),1,896786.15,896786.15,896786.15,896786.15,3.0,3,3,2024-12-02,2024-12-02
20005565500019,COMMUNAUTE D'AGGLOMERATION ROISSY PAYS DE FRANCE,32307786700212,TERIDEAL,1,345126.72,345126.72,345126.72,345126.72,3.0,3,3,2024-12-02,2024-12-02
20005565500019,COMMUNAUTE D'AGGLOMERATION ROISSY PAYS DE FRANCE,33777265100028,SOCIETE INDUSTRIELLE DE REALISATION ET DE COMMERCIALISATION,1,374396.0,374396.0,374396.0,374396.0,3.0,3,3,2024-12-02,2024-12-02
20005565500019,COMMUNAUTE D'AGGLOMERATION ROISSY PAYS DE FRANCE,34070898100022,SARL BILLIET,1,270483.19,270483.19,270483.19,270483.19,1.0,1,1,2024-12-02,2024-12-02
